source,rel_type,target,source_type,target_type
5364,interacts_with,10507,protein,protein
5364,interacts_with,3040,protein,protein
5364,interacts_with,2064,protein,protein
5364,enables,GO:0032794,protein,function
8480,interacts_with,11097,protein,protein
8480,interacts_with,4926,protein,protein
8480,interacts_with,4928,protein,protein
8480,interacts_with,4927,protein,protein
8480,interacts_with,10980,protein,protein
8480,interacts_with,171568,protein,protein
8480,interacts_with,54468,protein,protein
8480,involved_in,GO:0071407,protein,function
158798,interacts_with,5575,protein,protein
C3809006,has_phenotype,C0018817,phenotype,phenotype
C3809006,has_phenotype,C0020458,phenotype,phenotype
C3809006,has_phenotype,C0026827,phenotype,phenotype
C3809006,has_phenotype,C3714756,phenotype,phenotype
C3809006,has_phenotype,C5539400,phenotype,phenotype
C3809006,has_annotated,5604,phenotype,protein
374955,interacts_with,55832,protein,protein
GO:0071651,is_a,GO:0032722,function,function
GO:0022889,is_a,GO:0008324,function,function
26115,interacts_with,7514,protein,protein
26115,interacts_with,55103,protein,protein
26115,interacts_with,64599,protein,protein
26115,interacts_with,55072,protein,protein
26115,is_annotated_to,C0578038,protein,phenotype
26115,is_annotated_to,C0239676,protein,phenotype
26115,is_annotated_to,C0005745,protein,phenotype
26115,is_annotated_to,C3714756,protein,phenotype
26115,is_annotated_to,C0026827,protein,phenotype
26115,is_annotated_to,C1854301,protein,phenotype
26115,is_annotated_to,C1868571,protein,phenotype
26115,is_annotated_to,C1844806,protein,phenotype
26115,is_annotated_to,C1263846,protein,phenotype
27303,part_of,GO:1990904,protein,function
C2931181,has_phenotype,C0025289,phenotype,phenotype
C2931181,has_phenotype,C0151315,phenotype,phenotype
C2931181,has_phenotype,C0151786,phenotype,phenotype
C0019829,has_annotated,7373,phenotype,protein
C0019829,has_annotated,3702,phenotype,protein
C0019829,has_annotated,3702,phenotype,protein
C0019829,has_phenotype,C0019829,phenotype,phenotype
C0019829,has_phenotype,C0020458,phenotype,phenotype
C0019829,has_phenotype,C0149931,phenotype,phenotype
C0019829,has_annotated,2950,phenotype,protein
C0019829,has_annotated,4792,phenotype,protein
C0019829,has_annotated,5820,phenotype,protein
C0019829,has_annotated,10797,phenotype,protein
GO:0033553,is_a,GO:0000792,function,function
GO:2000674,is_a,GO:1904035,function,function
C0272242,has_annotated,10878,phenotype,protein
C0272242,has_annotated,81494,phenotype,protein
C1865794,has_phenotype,C0005745,phenotype,phenotype
C1865794,has_phenotype,C0221357,phenotype,phenotype
C1865794,has_phenotype,C1836184,phenotype,phenotype
C1865794,has_phenotype,C4025821,phenotype,phenotype
C1865794,has_phenotype,C4551714,phenotype,phenotype
DB09213,treats,C0003873,drug,phenotype
DB09213,substrate,7363,drug,protein
DB09213,modulator,5327,drug,protein
GO:0043862,is_a,GO:0015101,function,function
GO:1901192,positively_regulates,GO:0001677,function,function
C0151811,has_annotated,1019,phenotype,protein
C0151811,has_annotated,3106,phenotype,protein
C0151811,has_annotated,5159,phenotype,protein
C0151811,has_annotated,90,phenotype,protein
C0151811,has_annotated,118429,phenotype,protein
C0151811,has_annotated,2521,phenotype,protein
C0151811,has_annotated,8792,phenotype,protein
C0151811,has_annotated,64840,phenotype,protein
C0151811,has_annotated,2778,phenotype,protein
C0151811,has_annotated,56244,phenotype,protein
C0151811,has_annotated,10483,phenotype,protein
C4304514,has_phenotype,C0006386,phenotype,phenotype
C4304514,has_phenotype,C0018536,phenotype,phenotype
C4304514,has_phenotype,C0022410,phenotype,phenotype
C4304514,has_phenotype,C0266464,phenotype,phenotype
C4304514,has_phenotype,C0424503,phenotype,phenotype
C4304514,has_phenotype,C1837249,phenotype,phenotype
C4304514,has_phenotype,C1847363,phenotype,phenotype
C4304514,has_phenotype,C1868571,phenotype,phenotype
C4304514,has_phenotype,C4280304,phenotype,phenotype
C4304514,has_phenotype,C4280597,phenotype,phenotype
C4304514,has_phenotype,C4703369,phenotype,phenotype
GO:0033596,is_a,GO:0032991,function,function
DB13149,antagonist,2153,drug,protein
GO:0030684,is_a,GO:1990904,function,function
150681,enables,GO:0005549,protein,function
654346,interacts_with,9497,protein,protein
654346,interacts_with,6558,protein,protein
654346,interacts_with,1641,protein,protein
654346,interacts_with,10325,protein,protein
DB00675,inhibitor,8647,drug,protein
DB00675,substrate,1548,drug,protein
DB00675,substrate,2326,drug,protein
C2673224,has_phenotype,C4280623,phenotype,phenotype
2903,interacts_with,2185,protein,protein
2903,interacts_with,1019,protein,protein
2903,interacts_with,983,protein,protein
2903,interacts_with,9743,protein,protein
2903,interacts_with,9229,protein,protein
2903,interacts_with,5775,protein,protein
2903,involved_in,GO:0060291,protein,function
2903,involved_in,GO:0051968,protein,function
2903,enables,GO:0001540,protein,function
2903,enables,GO:0015276,protein,function
2903,is_annotated_to,C3714756,protein,phenotype
2903,is_annotated_to,C0026827,protein,phenotype
2903,is_annotated_to,C0424503,protein,phenotype
2903,is_annotated_to,C0149931,protein,phenotype
2903,is_annotated_to,C0542223,protein,phenotype
2903,is_annotated_to,C0006009,protein,phenotype
2903,is_annotated_to,C1263846,protein,phenotype
2903,associated_with,C0037822,protein,phenotype
2903,associated_with,C3806402,protein,phenotype
C0578661,is_a,C0578661,phenotype,phenotype
GO:0035912,part_of,GO:0035907,function,function
C0008582,has_phenotype,C0007137,phenotype,phenotype
C0008582,has_phenotype,C0151811,phenotype,phenotype
C0008582,has_phenotype,C4020900,phenotype,phenotype
C0008582,has_phenotype,C4022877,phenotype,phenotype
C0008582,has_phenotype,C4024834,phenotype,phenotype
C0008582,has_phenotype,C4025887,phenotype,phenotype
C0008582,has_phenotype,C4476833,phenotype,phenotype
C4540284,has_phenotype,C3554568,phenotype,phenotype
C4540284,has_phenotype,C4227845,phenotype,phenotype
C1856714,has_annotated,23545,phenotype,protein
50717,interacts_with,10980,protein,protein
50717,interacts_with,5150,protein,protein
50717,interacts_with,10693,protein,protein
50717,interacts_with,7514,protein,protein
50717,interacts_with,8451,protein,protein
50717,part_of,GO:0080008,protein,function
50717,is_annotated_to,C4025614,protein,phenotype
GO:0060340,is_a,GO:0001961,function,function
GO:0043027,is_a,GO:0043028,function,function
GO:0035773,part_of,GO:0071333,function,function
C0025988,has_annotated,4591,phenotype,protein
C0025988,has_annotated,84823,phenotype,protein
C0025988,has_annotated,6608,phenotype,protein
DB11652,inhibitor,2064,drug,protein
100147744,is_annotated_to,C0033687,protein,phenotype
100147744,is_annotated_to,C0020538,protein,phenotype
100147744,is_annotated_to,C0151908,protein,phenotype
100147744,is_annotated_to,C0023882,protein,phenotype
100147744,is_annotated_to,C0015934,protein,phenotype
10507,interacts_with,5364,protein,protein
10507,enables,GO:0005102,protein,function
10507,is_annotated_to,C2239176,protein,phenotype
10507,is_annotated_to,C0030305,protein,phenotype
10507,is_annotated_to,C0206698,protein,phenotype
3840,interacts_with,56288,protein,protein
3840,interacts_with,3297,protein,protein
3840,interacts_with,10693,protein,protein
3840,interacts_with,567,protein,protein
3840,interacts_with,9569,protein,protein
3840,interacts_with,149628,protein,protein
3840,interacts_with,409,protein,protein
3840,interacts_with,1616,protein,protein
3840,interacts_with,4001,protein,protein
3840,involved_in,GO:0006607,protein,function
1992,interacts_with,55633,protein,protein
1992,interacts_with,7514,protein,protein
1992,interacts_with,26136,protein,protein
1992,enables,GO:0004867,protein,function
1992,contributes_to,GO:0004867,protein,function
1992,located_in,GO:0034774,protein,function
1992,located_in,GO:0070062,protein,function
C1841693,has_phenotype,C0221357,phenotype,phenotype
C1841693,has_phenotype,C0239676,phenotype,phenotype
C1841693,has_phenotype,C0409348,phenotype,phenotype
C1841693,has_phenotype,C3714756,phenotype,phenotype
GO:0120014,is_a,GO:0005548,function,function
GO:0120014,is_a,GO:0120013,function,function
GO:0072279,part_of,GO:0072273,function,function
C0235896,has_annotated,3106,phenotype,protein
C0235896,has_annotated,8915,phenotype,protein
C0235896,has_annotated,10892,phenotype,protein
C0235896,has_annotated,1235,phenotype,protein
C0235896,has_annotated,56244,phenotype,protein
C0235896,has_annotated,26191,phenotype,protein
905,interacts_with,27125,protein,protein
905,interacts_with,124790,protein,protein
905,involved_in,GO:0006357,protein,function
905,involved_in,GO:0032786,protein,function
905,involved_in,GO:0019085,protein,function
C4310699,has_annotated,79876,phenotype,protein
GO:0015382,is_a,GO:0008271,function,function
GO:0015382,is_a,GO:0015373,function,function
GO:1904082,is_a,GO:0015855,function,function
124790,interacts_with,124790,protein,protein
124790,interacts_with,124790,protein,protein
124790,interacts_with,7514,protein,protein
124790,interacts_with,6938,protein,protein
124790,interacts_with,905,protein,protein
124790,interacts_with,58500,protein,protein
124790,interacts_with,4223,protein,protein
124790,interacts_with,7013,protein,protein
124790,interacts_with,10252,protein,protein
124790,interacts_with,83719,protein,protein
124790,interacts_with,2622,protein,protein
3201,involved_in,GO:0006357,protein,function
C0270807,has_annotated,5443,phenotype,protein
C1853445,has_phenotype,C2673700,phenotype,phenotype
C4024669,has_annotated,80199,phenotype,protein
C4024669,has_annotated,81839,phenotype,protein
C0272048,has_annotated,6005,phenotype,protein
C0578531,has_annotated,2050,phenotype,protein
C3809383,has_phenotype,C3806482,phenotype,phenotype
22943,involved_in,GO:0000904,protein,function
22943,involved_in,GO:0060325,protein,function
22943,located_in,GO:0031901,protein,function
22943,is_annotated_to,C0270680,protein,phenotype
22943,is_annotated_to,C1844512,protein,phenotype
22943,is_annotated_to,C0151315,protein,phenotype
22943,is_annotated_to,C4022496,protein,phenotype
C2752147,has_phenotype,C1862314,phenotype,phenotype
C5436837,has_phenotype,C0020538,phenotype,phenotype
C5436837,has_phenotype,C0086565,phenotype,phenotype
C5436837,has_phenotype,C0151766,phenotype,phenotype
C5436837,has_phenotype,C3489733,phenotype,phenotype
C5436837,has_phenotype,C3714756,phenotype,phenotype
GO:1902673,is_a,GO:0036064,function,function
C0858617,has_annotated,167691,phenotype,protein
C0858617,has_annotated,83932,phenotype,protein
C0858617,has_annotated,7287,phenotype,protein
C0858617,has_annotated,1969,phenotype,protein
4591,interacts_with,114822,protein,protein
4591,interacts_with,9618,protein,protein
4591,interacts_with,7188,protein,protein
4591,interacts_with,55755,protein,protein
4591,interacts_with,53347,protein,protein
4591,interacts_with,648,protein,protein
4591,interacts_with,8881,protein,protein
4591,interacts_with,9841,protein,protein
4591,interacts_with,170082,protein,protein
4591,interacts_with,4804,protein,protein
4591,interacts_with,7514,protein,protein
4591,interacts_with,57096,protein,protein
4591,interacts_with,7186,protein,protein
4591,interacts_with,5607,protein,protein
4591,interacts_with,9915,protein,protein
4591,interacts_with,147687,protein,protein
4591,interacts_with,51655,protein,protein
4591,interacts_with,6924,protein,protein
4591,involved_in,GO:0070842,protein,function
4591,involved_in,GO:0045893,protein,function
4591,is_annotated_to,C0025988,protein,phenotype
4591,is_annotated_to,C0024636,protein,phenotype
4591,is_annotated_to,C0026827,protein,phenotype
4591,is_annotated_to,C0015934,protein,phenotype
4591,is_annotated_to,C0241700,protein,phenotype
4591,is_annotated_to,C1854718,protein,phenotype
4591,is_annotated_to,C3163798,protein,phenotype
C0751955,has_annotated,5327,phenotype,protein
C0751955,has_annotated,23411,phenotype,protein
C5542277,has_phenotype,C0011436,phenotype,phenotype
C5542277,has_phenotype,C0221357,phenotype,phenotype
C5542277,has_phenotype,C0426414,phenotype,phenotype
C5542277,has_phenotype,C1567435,phenotype,phenotype
C5542277,has_phenotype,C1834954,phenotype,phenotype
C5542277,has_phenotype,C1854301,phenotype,phenotype
C5542277,has_phenotype,C3549698,phenotype,phenotype
C5542277,has_phenotype,C3806482,phenotype,phenotype
C5542277,has_phenotype,C4025814,phenotype,phenotype
C0338478,has_annotated,5443,phenotype,protein
C0338478,has_annotated,9693,phenotype,protein
DB15119,inhibitor,1548,drug,protein
5297,interacts_with,65008,protein,protein
5297,interacts_with,144568,protein,protein
5297,interacts_with,2312,protein,protein
5297,interacts_with,4744,protein,protein
5297,interacts_with,924,protein,protein
5297,interacts_with,6840,protein,protein
5297,interacts_with,51343,protein,protein
5297,interacts_with,29079,protein,protein
5297,interacts_with,3106,protein,protein
5297,interacts_with,5306,protein,protein
5297,interacts_with,65080,protein,protein
5297,located_in,GO:0070062,protein,function
5297,is_annotated_to,C3714756,protein,phenotype
5297,is_annotated_to,C0015934,protein,phenotype
5297,is_annotated_to,C0009081,protein,phenotype
5297,is_annotated_to,C0266464,protein,phenotype
5297,is_annotated_to,C0574769,protein,phenotype
5297,is_annotated_to,C0221210,protein,phenotype
5297,is_annotated_to,C4023681,protein,phenotype
5297,is_annotated_to,C2317073,protein,phenotype
5297,is_annotated_to,C1848529,protein,phenotype
5297,is_annotated_to,C3887898,protein,phenotype
5297,is_annotated_to,C0277839,protein,phenotype
C2749049,has_phenotype,C0014877,phenotype,phenotype
90355,associated_with,C0017636,protein,phenotype
112495,interacts_with,9330,protein,protein
112495,involved_in,GO:0042797,protein,function
112495,part_of,GO:0000127,protein,function
56913,interacts_with,131578,protein,protein
56913,interacts_with,2650,protein,protein
56913,interacts_with,6482,protein,protein
56913,interacts_with,134391,protein,protein
56913,interacts_with,51227,protein,protein
56913,involved_in,GO:0001822,protein,function
C3891828,has_phenotype,C0015934,phenotype,phenotype
C3891828,has_phenotype,C0030293,phenotype,phenotype
115399,interacts_with,29098,protein,protein
115399,is_annotated_to,C4551714,protein,phenotype
115399,is_annotated_to,C0149651,protein,phenotype
115399,is_annotated_to,C0221210,protein,phenotype
115399,is_annotated_to,C4281993,protein,phenotype
115399,is_annotated_to,C3163798,protein,phenotype
115399,is_annotated_to,C3164429,protein,phenotype
