geneId,diseaseId,Label
7052,C0086438,0
664612,C0019207,1
5443,C0428908,1
10539,C0241240,0
23514,C0949595,1
124583,C2748568,0
693183,C0019054,0
116,C0026205,1
8974,C4310655,1
7764,C1856251,0
10735,C0023418,1
3959,C0023890,1
51741,C0279626,1
7439,C2674009,1
1675,C0003257,1
5921,C0024667,1
56603,C0279626,1
4522,C4540434,1
55603,C4693736,1
4049,C0751197,1
23279,C0029411,0
2199,C0043094,1
146862,C1852767,0
4547,C4552048,1
1027,C0021841,1
18,C0277839,1
3845,C3810365,0
65217,C1848638,1
100885773,C0403823,0
64376,C0035372,0
5027,C0023434,1
53335,C0241210,1
2099,C1720887,1
8991,C0033958,1
6223,C0241391,1
2010,C0410189,1
1387,C3553748,0
23022,C2931038,1
158326,C2751431,1
8767,C4225317,0
597,C1708350,0
115948,C4693947,0
5063,C2713499,0
8496,C0002514,0
4330,C4025871,1
7450,C0936261,1
2932,C0026846,1
174,C0018671,0
5994,C0005411,0
80146,C0376634,1
2857,C1867439,0
100616259,C0917801,0
6314,C0234784,1
27032,C3658294,0
3653,C0003810,0
4853,C0700367,1
3481,C0678807,1
715,C4551499,1
5725,C1867774,0
54539,C1838979,1
2979,C0015397,1
475,C0341306,0
89797,C4015461,0
27316,C0338457,0
9891,C1608955,0
728655,C0432226,0
318,C2678503,0
598,C0149504,1
221833,C0334605,0
55437,C0242706,0
79848,C0454608,0
100359393,C3553249,0
1421,C0153405,0
55600,C3151086,0
22934,C1096903,0
9319,C0751364,1
28981,C4225209,0
83667,C0271091,0
4036,C0268417,0
6693,C4083047,0
6262,C2677794,1
7538,C0020507,1
1737,C0265233,0
2247,C0027746,1
462,C0012739,1
196385,C0270959,0
64802,C0496905,0
285600,C0034012,0
3845,C0596263,1
4575,C4283786,0
170691,C0001957,0
100126333,C0002395,1
5189,C3550693,1
3945,C0002894,0
6647,C0270763,1
3358,C0423711,1
1917,C4225337,1
441478,C2584620,0
3569,C0023290,1
2628,C1449721,0
84281,C0427149,0
63894,C3277671,0
60481,C0431128,0
6584,C1862839,0
5119,C0266468,1
1024,C0392622,0
8629,C1835047,0
10529,C0004238,1
7077,C0032226,1
6714,C0005684,1
4549,C0521788,1
2260,C0027022,1
990,C0152423,1
58495,C0340957,0
8314,C0152013,1
6307,C3492944,0
3552,C0917796,1
9377,C2751778,0
3691,C0031051,0
6334,C0278161,1
10128,C0017495,0
2167,C4304514,0
9615,C1846574,0
51112,C4303482,0
9488,C1846496,0
23040,C0036346,1
2120,C0555202,0
4340,C3280266,1
10063,C0000809,0
7350,C0751831,0
8675,C4310790,0
4089,C1150929,1
4564,C3838883,0
6965,C0332878,0
2192,C1842422,1
140609,C1335177,1
199857,C0206180,0
254528,C0521573,0
9465,C0796237,0
176,C0003873,1
8328,C1861194,1
3581,C0496930,0
11235,C1864040,1
26266,C1853965,0
165,C4693870,1
713,C0010093,1
5803,C1853736,0
6160,C1260899,1
4481,C0004763,1
51075,C0025958,1
10525,C1856263,1
488,C0242698,1
7869,C1148477,0
5595,C0017639,1
125,C0751011,1
4864,C0454598,1
8493,C0346153,1
5573,C4304832,1
7030,C0206657,1
29967,C4551721,0
5000,C1868684,1
7334,C3151268,0
84148,C0007194,1
6473,C1859399,1
54832,C3887525,0
51297,C4014648,0
11231,C0158683,1
440435,C0339535,1
7422,C0023470,1
395,C1841984,0
1132,C0235843,1
3237,C0021364,1
1584,C0003838,0
4508,C1838916,1
57333,C2931187,0
1107,C0221355,1
1071,C0085136,0
57554,C4303787,0
9736,C4551826,0
203447,C0270541,0
22808,C0577631,1
2263,C3281247,1
1911,C0751364,1
4217,C1720821,0
2717,C0751635,0
55213,C4310680,1
89781,C1859536,0
607,C4310640,0
2705,C0011195,1
137392,C1857762,0
8876,C0007570,1
10630,C0878684,0
338442,C0751381,0
64499,C0473546,0
8867,C3809824,1
23418,C3151202,1
6521,C1969038,1
7157,C4721610,1
5189,C0282527,1
5727,C2751544,1
3280,C0025286,1
283489,C1857719,0
5744,C0426785,0
64175,C0013949,0
6039,C1837122,0
949,C0236742,1
84687,C4225374,0
4288,C2675179,0
79813,C0025149,1
51083,C0038870,1
8546,C4016144,0
3939,C0027080,1
84314,C3714506,1
84515,C0272322,0
6507,C2675211,1
120237,C0271979,0
10110,C3668943,0
4508,C4551506,0
3646,C0152013,1
23503,C0206638,0
6915,C0524702,1
5236,C3714796,0
2554,C0427190,1
338,C1706412,1
65057,C0267581,0
5980,C4748269,0
718,C0577631,0
9557,C0013146,1
7098,C0019693,1
2146,C0265210,1
442914,C0007095,1
1132,C0235078,1
999,C0025500,1
54898,C0687132,0
10998,C1414017,0
2908,C1841982,1
57805,C0238357,0
3691,C1706004,1
2984,C0455988,0
1806,C0454655,1
10128,C2973527,0
55165,C0032460,1
114788,C0013146,1
6648,C0018200,1
169792,C0009782,0
1287,C1567743,1
8436,C1856127,0
50484,C2749861,1
10,C0013221,1
6514,C0158981,1
1030,C0553730,0
9897,C1859877,0
6792,C0278883,1
406988,C0007621,1
3257,C0034069,1
284276,C3810285,0
143503,C2940786,0
7525,C0018818,1
3371,C2678408,0
3236,C0240912,1
407975,C0221765,0
23143,C0038454,1
90,C0751635,0
9644,C0393807,0
4909,C2751294,1
388662,C1838652,0
51741,C0087031,1
51295,C4225317,0
442910,C4748768,0
256472,C1533041,0
6794,C0151779,1
3176,C0014008,0
6324,C0406587,0
2775,C1848552,0
3972,C1504412,1
100422837,C1853162,0
7039,C0034069,1
8878,C4011788,1
5604,C0007786,1
6368,C1866730,0
7545,C1833340,1
9321,C1842884,0
790,C0002875,1
71,C0265541,1
3958,C0042373,1
64065,C0751412,0
3953,C0021655,1
56606,C3280679,0
3211,C0265541,1
5443,C0023976,1
201163,C0022665,1
5446,C3665358,0
3859,C0339277,1
2041,C0206694,0
23233,C1849699,0
5864,C1846059,0
5718,C0011616,1
538,C0751377,1
57479,C1861553,0
4575,C1568248,1
9620,C3891448,1
80746,C0025958,1
64857,C0268556,0
8694,C4748579,1
8735,C0751858,0
50632,C0003944,0
65250,C3151403,0
10144,C3810200,0
6364,C1858562,0
7412,C0151744,1
1119,C0268338,0
6794,C0699791,1
2316,C0010701,1
57539,C0030044,1
10850,C0011616,1
11281,C0004352,1
100507012,C1841679,0
2006,C0151744,1
6285,C0012734,1
3606,C0020523,1
8789,C4721429,0
100507056,C0376545,0
5757,C4304594,0
80000,C4014934,0
8493,C0023882,0
9573,C3151228,0
4010,C0009081,1
6235,C0751919,0
23212,C0152013,1
283989,C3665347,1
93627,C4551898,0
540,C2677190,0
29116,C1859452,0
1717,C0282644,1
7276,C0268407,1
406914,C2937288,0
847,C4721845,1
345895,C0175691,0
5327,C0265110,1
3815,C0221013,1
5428,C1843852,1
2022,C1527396,1
3643,C0271674,1
10466,C3150876,1
368,C1858915,0
31,C4015728,0
2592,C0751161,1
54765,C0003076,1
3561,C2700553,1
567,C0013221,1
9693,C0751667,0
27148,C1850362,0
121391,C0345427,1
389558,C1836635,0
51778,C0393702,0
257106,C0032460,1
6279,C0268596,0
284058,C1860789,1
81848,C0162809,1
9419,C2936880,0
5176,C2717836,0
29980,C1394891,0
5879,C0280100,1
5495,C2751324,0
301,C4540434,0
8320,C0024694,0
7274,C3665347,1
3423,C1842090,0
5328,C1527311,1
54112,C0342549,0
207,C0033937,1
3882,C0152013,0
11160,C0004153,0
9356,C0016063,0
7044,C1623209,0
6327,C3245525,0
3746,C0221169,0
204,C0022568,0
23086,C3554367,1
169044,C0042133,0
23162,C0852413,1
3440,C0003123,1
154,C0004096,1
116228,C0403554,0
3956,C0334121,0
23171,C0348626,1
2981,C1458140,0
7104,C2936476,0
6647,C0033687,1
5373,C0022680,1
1756,C0026850,1
5327,C0751895,1
80270,C1843116,1
6252,C3502492,0
26511,C0342701,0
5924,C0751396,0
2157,C3279627,0
64127,C0010346,1
116228,C0206245,0
5336,C2749659,0
3988,C0220756,1
442891,C2677637,0
10911,C1865819,0
2303,C1855792,0
1234,C2675864,1
2697,C0178417,1
3853,C3151113,0
9975,C3279661,0
51156,C0345218,0
122618,C2936913,0
7334,C0029134,0
1140,C0001193,0
3315,C0153349,1
6122,C0036220,0
5314,C0751830,0
64062,C0391816,0
109,C0025945,1
51317,C3279775,0
4524,C0018939,1
781,C0751371,1
23384,C3150617,0
3696,C4015701,0
2634,C1859148,0
6844,C0013364,0
8647,C2608083,1
2632,C1856309,1
51294,C4538630,1
1369,C2751764,0
948,C0007193,1
7357,C0272203,0
2189,C1855710,1
7172,C4748277,0
1834,C0399380,1
30061,C1853733,1
6696,C0007282,1
1019,C0677866,1
374569,C0015967,1
3350,C0234373,1
5336,C2749665,0
7432,C0085129,1
5125,C0024115,1
7298,C2673193,0
283131,C0003463,0
79092,C1512709,0
81848,C3808971,1
54344,C4510743,1
79763,C3809768,0
4534,C4553298,0
7139,C0033141,1
83439,C4310699,0
8800,C0242339,1
81794,C1869114,1
1993,C4310232,0
54101,C4225316,0
100616367,C0002395,1
10527,C2930618,0
64132,C4225412,1
8085,C0079745,1
8898,C0852283,0
4549,C0026848,1
85443,C3165106,1
2053,C2931268,0
5443,C4707237,0
183,C0553980,1
2923,C0162532,0
2120,C1838656,1
51574,C0013336,1
1149,C0270855,0
83597,C3838465,0
9493,C4015130,0
11216,C0795833,0
549,C0221357,0
7422,C0003873,1
7200,C0018672,1
100,C0037928,1
4616,C1291564,0
55084,C4751077,0
3856,C0001418,1
407050,C0029463,1
23474,C3553248,0
3605,C0007786,1
3854,C0878666,0
10083,C0154860,1
7086,C0043121,1
2557,C0393681,0
22931,C4225334,0
105259599,C2673482,0
1994,C0014175,1
11051,C0872218,0
163786,C3711387,1
727857,C1861553,1
442907,C0019207,1
5423,C2751306,0
3593,C0038013,1
5335,C0271985,0
166929,C1852022,1
3077,C0392514,1
8662,C1850126,0
5970,C0027659,1
9110,C4479654,0
57105,C1319853,1
389827,C1850746,1
64902,C0025521,1
356,C0600178,1
2782,C4310774,1
6556,C0023343,1
51684,C0812437,1
79834,C0432306,0
10210,C0025221,0
5265,C0006267,1
25885,C0025990,1
6414,C1850168,0
930,C4755251,0
2706,C0018784,1
407027,C4479322,0
1475,C2936858,0
1144,C4225370,1
4200,C0033975,1
284111,C1849508,1
708,C0220744,0
4163,C0034885,1
1431,C4015596,0
8996,C2678027,0
3655,C1835492,0
9158,C4310715,1
7040,C0271678,1
617,C0751268,1
2878,C1857395,1
5130,C0015526,0
6334,C0149840,1
6863,C0003123,1
85016,C0022521,1
7052,C0006118,1
4868,C1704321,1
2632,C1276035,1
6556,C1865020,0
80232,C0013409,0
5376,C0751474,1
23742,C0265222,1
5806,C3860213,0
7353,C0018798,1
2703,C1861828,1
2908,C0036358,1
4571,C0155912,0
1244,C0400966,1
11035,C4722488,0
1476,C3163622,1
4597,C1291299,0
5336,C0023494,0
6556,C0085568,1
6144,C3552343,0
54937,C0398650,0
23187,C3887949,0
2566,C0019151,1
84634,C0034012,1
5915,C3809803,1
10628,C0014175,1
3697,C0024713,1
1789,C0015930,0
1565,C0277821,1
4057,C0027651,1
54805,C4510731,1
79641,C0221060,0
585,C0002793,0
1158,C0948089,1
8192,C0334082,0
4070,C0221775,0
23261,C3553661,1
1801,C0022548,0
4041,C4520892,0
6386,C0014457,0
768222,C1858677,0
779,C0272203,0
9649,C3280133,0
4524,C0001969,1
347344,C2675014,0
2739,C0279626,1
4360,C1856716,0
1281,C0162871,1
404672,C4017171,1
1907,C0020649,1
7225,C1319466,0
301,C0026640,1
5328,C0086922,1
21,C0852283,1
4317,C3179244,0
84687,C0037199,1
2539,C3661525,1
554,C0162283,1
1586,C0751372,1
2056,C0019061,1
9197,C0427190,0
9841,C0008487,0
6648,C0751019,1
1508,C0017636,1
5047,C0000786,1
7249,C0393807,0
9013,C4748435,0
4846,C0025945,1
1373,C0751753,1
652,C0158646,1
3880,C0004364,1
192286,C0011053,0
2688,C3489630,1
81839,C1867774,1
3611,C0009376,1
6319,C0339143,1
1645,C3550913,0
1729,C3890167,0
5580,C0334590,0
23162,C0019489,0
9611,C0496956,1
9319,C4310738,0
7391,C0020474,1
2350,C0339537,0
6229,C2931850,1
3200,C4016905,0
3425,C0023786,1
5879,C0684337,0
1119,C4540321,0
84894,C4310781,0
116931,C1842581,1
152926,C3715192,0
1690,C0751396,0
1565,C0014072,0
5443,C0243050,0
1138,C1861063,1
733,C0085576,0
7700,C3887487,1
9487,C3889474,0
3586,C0011615,1
282775,C0037274,1
5625,C4014507,0
551,C0020429,1
5663,C0268390,0
91137,C0270912,1
64288,C1879526,0
84818,C0005426,0
9775,C0009806,0
10911,C0000768,0
914,C1868597,0
5311,C0009782,1
6608,C0206663,1
3630,C0162557,1
1540,C1305968,1
58513,C0454644,0
9456,C0233776,1
1950,C2673648,1
51141,C0030569,0
8454,C4693613,0
7701,C1292775,0
619556,C4748754,0
55145,C0752208,1
488,C4748152,0
80776,C4274329,0
94235,C3806702,0
5062,C0406740,0
5424,C1868683,0
9364,C1832976,0
2780,C0009398,1
2067,C0153594,1
7158,C0024232,1
2658,C0340543,1
574508,C0545053,0
64419,C1527396,0
3439,C1837342,0
197258,C0232466,1
6234,C2931850,1
2091,C4747366,0
590,C0751144,1
8655,C4693542,0
10537,C0000744,0
5063,C0751633,0
3479,C0011854,1
6305,C0751037,0
9975,C0079153,0
259232,C3809454,1
8985,C4540474,0
5973,C0016064,0
9415,C2930842,0
65125,C0152013,1
5689,C3838465,0
5591,C1857299,0
3383,C0039584,0
57586,C0268222,0
720,C0039841,0
1670,C4013648,0
9508,C0265581,0
4048,C0544855,0
653361,C0751000,1
10577,C0018818,0
51412,C0013386,0
9496,C1836027,0
1786,C0282612,1
8884,C0007282,0
9855,C1868114,0
3140,C0013421,1
356,C1328840,1
2313,C3539013,0
253017,C1264041,0
4625,C4225348,0
10516,C2931134,1
9687,C1832702,0
65125,C1849140,0
127534,C3150801,0
1969,C0028326,1
27151,C3281153,0
4609,C0017636,1
54897,C0740387,0
7486,C0338473,0
28395,C0549463,0
10452,C0002395,1
3897,C0234484,1
1814,C0026650,1
1113,C3540852,0
2301,C2751822,1
940,C0004364,1
182,C2930797,1
55159,C0332878,0
2922,C0002622,1
1120,C4310705,0
23080,C0037769,0
1411,C0016479,0
5173,C0026650,1
317719,C1839839,0
10056,C0206062,1
106479784,C3710589,0
1956,C0205874,1
1571,C0011609,1
10846,C2713394,0
351,C0027540,1
2248,C0432233,0
159296,C0010346,1
249,C2681923,0
4860,C3469526,0
7012,C0348890,1
1909,C4225349,1
79188,C2673885,0
6323,C0311334,1
7295,C2717860,0
84441,C4551824,0
55294,C0023452,1
22977,C1333294,0
1419,C2673885,0
6531,C0751071,1
8440,C1849385,0
9254,C0752210,1
28998,C2931653,0
3636,C0432219,1
2327,C0553692,0
23530,C0263428,0
113235,C0024523,1
1244,C0268318,1
1670,C3152204,0
29940,C0751701,0
6288,C0338479,0
79868,C0014544,1
4846,C0038358,1
57761,C0021655,1
3229,C4082952,0
4194,C0004681,1
143503,C3661485,0
3479,C0202220,1
7056,C1956258,1
1786,C1837429,0
146206,C4748304,1
7341,C0020608,1
23650,C0017638,1
5428,C0014544,1
7512,C0086367,1
23530,C3553587,1
4646,C2931767,1
644096,C0011269,1
2048,C0334578,1
7367,C0018133,1
7052,C1865871,0
9444,C4275067,0
796,C0751924,1
1355,C3809686,0
23169,C4551510,0
7040,C0086132,1
10959,C0151744,1
653361,C2700265,0
406998,C0013069,0
226,C0006145,0
153090,C0406716,0
406902,C0027746,0
5740,C3554540,0
5290,C0018553,1
23521,C0949857,0
2313,C4479515,1
581,C0079683,0
84823,C0751782,1
1617,C1839071,1
494323,C0030305,1
51449,C0878666,0
393,C0019693,1
4851,C0149782,1
25942,C4748381,0
55054,C0010346,1
4625,C0004238,1
55840,C3544205,0
64072,C1848639,1
2821,C3150730,1
84464,C0013374,0
11280,C0020557,0
3936,C0376384,1
4477,C4518774,0
51574,C0342573,1
4211,C0751249,1
6531,C0856761,0
3764,C0796218,0
1641,C1848201,1
85480,C3280977,0
200894,C0005779,0
1674,C3809526,0
23780,C0031391,1
54884,C0796154,1
51603,C3266731,0
55270,C1837091,0
1636,C0022658,1
5862,C3714534,0
1591,C0268080,1
7374,C0272236,1
7979,C0019296,0
9241,C0085215,1
406983,C0268412,0
5828,C0014378,0
7441,C0002170,0
112,C3553512,0
10085,C0751837,0
1786,C0003469,1
51303,C0268417,0
10814,C0039841,0
3565,C0035228,1
51196,C0268731,1
55212,C1859565,1
1588,C2673635,0
6786,C2748557,1
7703,C0432072,1
153,C2673677,0
6909,C0011573,0
57817,C0005283,1
2668,C0334590,1
1277,C1458140,1
6606,C0393546,1
8284,C1849322,0
2956,C0014170,1
4335,C0431375,1
1441,C0340970,1
5465,C0002152,1
2318,C4310749,1
5743,C0004352,1
3117,C2349952,1
7417,C3149266,0
338339,C0020532,0
5921,C2675370,1
7203,C0019693,1
7332,C0476254,0
83706,C0018621,0
6336,C0004331,1
1401,C0869523,1
100126345,C3501843,1
7443,C0751445,0
9622,C4310680,0
5743,C0021390,1
633,C0079154,0
124093,C3645536,1
5158,C0234484,0
9631,C1334970,0
7046,C4083047,1
26007,C0020678,0
84441,C4225338,0
1410,C0022387,0
55532,C0242422,1
53832,C0000786,1
23522,C0853193,1
4574,C0086405,0
27113,C2750789,0
64094,C4085249,0
4221,C0032019,1
2301,C4755299,0
374654,C2931760,1
3630,C0005686,1
64087,C1970458,0
63976,C0002940,0
64393,C1863557,0
79053,C3888088,0
151556,C0023532,0
55930,C3150925,0
2913,C0262361,0
9472,C4540251,0
79868,C4749905,0
50485,C0234133,0
4987,C0401151,0
4311,C1843758,0
132884,C4015129,0
1141,C0751511,1
6608,C0021361,1
4257,C1843004,0
7429,C0265220,0
55065,C0035528,1
5566,C0013447,0
10047,C0021364,1
2623,C3550789,1
25970,C3150701,1
1420,C0035934,0
440836,C1838647,0
7003,C1856251,0
23162,C4022810,1
409,C0752293,0
284403,C3711387,1
166336,C0685837,0
4313,C0017636,1
5125,C0740394,0
2674,C0038870,1
406938,C1852406,0
116443,C3554657,0
57510,C4302200,0
100506965,C1865233,0
2954,C0431890,0
23321,C1868310,0
6888,C2675186,0
6915,C0005818,1
8328,C0443306,0
57575,C1868114,0
4036,C0022658,1
5423,C4707849,0
24,C1858080,1
1622,C0024667,1
8323,C1865832,0
10746,C1858301,0
8927,C4551988,0
100359393,C4225227,0
79039,C0206639,0
26525,C3860213,1
81624,C1836743,1
161742,C0497552,1
120,C0994516,0
55773,C0002940,0
6507,C0338488,1
5160,C0034350,1
5173,C0008370,1
2308,C0751830,0
2114,C1861456,0
6374,C0020517,1
6158,C1840322,0
22800,C0019207,1
389421,C0027819,1
4904,C4748070,0
54,C4479539,0
395,C3542922,0
8224,C0020295,0
4436,C0265325,1
2057,C1832585,0
6422,C1135196,1
8323,C0268242,0
10815,C1859062,0
51428,C2930975,1
4841,C2677504,1
3712,C0268575,1
100506385,C0020437,0
4634,C2750798,0
137682,C0341059,0
128439,C1809471,0
7421,C0027651,1
5443,C0340375,1
3107,C0019693,1
25796,C0001787,1
10913,C0009398,0
10157,C4014440,0
79054,C0018984,1
3576,C0015695,1
5820,C0343641,0
841,C0013604,1
4668,C0270724,1
1285,C1567742,1
8570,C4749458,0
3014,C1449861,1
11035,C4721541,0
1611,C2930878,0
1410,C0340427,1
246329,C1850625,1
150,C0271694,1
26230,C4225427,0
407021,C0079683,0
137735,C3888097,0
7036,C0039263,0
10401,C1327915,0
10021,C1399226,1
3827,C0020517,1
58156,C1721096,0
7062,C0549307,0
6774,C0235833,1
5727,C1849115,0
3958,C0027697,1
10466,C0004238,1
3915,C0024796,1
3549,C1862151,1
7812,C3683846,0
55198,C4015167,0
4322,C0432226,1
5189,C4721541,1
51083,C0338715,1
355,C0751340,1
5923,C0008780,0
55740,C0026998,1
78987,C1853509,1
83696,C1845668,0
54790,C3280112,0
9276,C1855733,0
6750,C0014175,1
4233,C1336839,1
2571,C0520757,0
3000,C3280042,0
2766,C0019284,0
4221,C3809882,0
343930,C1857355,0
5887,C0376634,1
2045,C1563720,0
9082,C0752160,0
1000,C3711370,0
83938,C0268296,0
306,C0003873,1
7357,C0151744,1
1811,C4693616,0
51053,C0238052,0
2997,C3489413,0
2990,C0033687,1
6792,C0334529,0
406892,C0796033,0
745,C4748946,1
9882,C4015183,1
10747,C0009324,1
10562,C0026640,0
5999,C3809008,0
6531,C0032461,0
3882,C3501848,0
79631,C4693704,1
84441,C0030472,0
3269,C4225237,0
4578,C0162669,1
79783,C0149931,1
9282,C3554398,0
9573,C3150967,1
4928,C0026998,1
4697,C1838569,0
56924,C0149925,1
203547,C1839615,1
54209,C2677290,0
2950,C0035234,1
4566,C0342289,1
3596,C0004352,1
54809,C1864861,1
7048,C4707243,1
8701,C0010068,1
5426,C1846009,1
10000,C0541957,0
406995,C1865295,0
6204,C4228778,1
6657,C0015397,1
1906,C0795688,1
2798,C0035934,0
5743,C0032580,1
26576,C0206157,1
57716,C0699885,0
1417,C2608045,0
10262,C0008495,0
285848,C3554355,1
9524,C0752334,0
10810,C1510460,0
4846,C0007222,1
54790,C0020981,1
4893,C0362030,1
284217,C0003431,0
23671,C2675528,0
2185,C3808935,0
1469,C4538630,0
7182,C0036219,0
4624,C0344724,1
4057,C0009324,1
1657,C4540488,0
84701,C2675184,1
6158,C1704315,0
5714,C1837245,0
4066,C0392164,0
60,C0151744,1
4998,C1844862,0
92304,C2609269,0
23057,C0266470,1
407026,C0266432,0
2539,C0015702,1
2645,C2609269,1
5260,C0234529,0
54556,C1168401,1
51081,C0236792,0
3625,C0342549,1
1750,C1857344,1
79759,C0014474,1
53353,C2363142,0
9181,C1850456,0
11315,C3810242,0
8560,C3554687,0
27436,C3887640,0
55037,C4225200,0
345895,C0231918,1
123,C1853490,0
7422,C0003865,1
54704,C1837429,1
23184,C0009319,0
1184,C0018021,1
4048,C2363129,0
51314,C4225168,0
6480,C0337677,1
79840,C4225423,0
84892,C1852127,0
23532,C1860339,0
146057,C0149925,1
23095,C0270755,0
94005,C0687150,0
6427,C0028840,0
11151,C4225161,0
7681,C0271527,1
7399,C1384666,1
392636,C1838329,0
4140,C0751688,0
57683,C0175702,0
10392,C0205825,0
80169,C0751596,0
63979,C0011574,0
4081,C1384514,0
10352,C3149378,0
64421,C0520459,0
60487,C0024232,1
154,C0007193,1
149775,C3549862,0
338811,C0338656,1
81624,C0267072,0
4128,C3808899,0
362,C1863659,0
27121,C0010692,0
23321,C3809655,1
841,C2717884,1
1431,C2931672,0
151354,C1850555,0
7508,C0004352,1
361,C1864849,0
4306,C3554374,0
6275,C0035222,1
9474,C0002871,1
10277,C0040136,0
5697,C0027122,0
79602,C0431420,0
57412,C4273673,0
4142,C0040053,1
2332,C3494522,1
693122,C0023891,1
210,C0162533,1
2623,C0432416,1
6913,C0153504,0
5500,C1855128,0
57468,C0038220,1
1462,C0751510,0
51135,C1835828,1
100507436,C0234784,0
3156,C3150877,0
2215,C0026848,0
7170,C3661489,1
7804,C0013221,0
10950,C1857811,0
10019,C0032463,1
2581,C0268626,0
5830,C4721541,1
2798,C1855627,0
2811,C1847711,1
3578,C3888124,0
23274,C0796195,0
25981,C0023794,0
55871,C0751447,0
7508,C2752147,1
59,C0041956,1
4233,C0019189,1
3116,C3554355,0
4852,C0231519,1
226,C4721845,0
51738,C0043094,1
134,C0007370,1
5471,C0019207,1
1297,C1853096,0
6355,C3151227,0
3383,C0026769,1
3119,C0030805,1
1080,C0267937,1
2554,C0543888,1
6674,C0280788,0
80714,C0027962,0
2009,C0242647,0
5583,C1862151,0
9075,C1969115,0
345895,C2919142,1
4125,C0017661,1
55746,C0010964,0
3263,C0220708,0
29980,C0033141,0
9785,C1835887,0
6252,C0263428,0
811,C0036349,1
23405,C0028960,1
2623,C2718078,1
54463,C0020072,1
84987,C0268237,1
10221,C4707658,0
3078,C1859567,0
238,C0206180,1
5724,C0002893,0
768218,C2752007,0
8811,C0011574,1
5327,C0454576,1
7103,C3280042,0
154288,C4225238,0
4566,C3502214,0
54902,C3541471,1
7096,C0149931,0
1147,C1835916,0
2997,C0017919,1
6696,C4749019,0
54949,C1704374,1
1290,C4225429,1
7103,C0751620,0
8884,C0424605,1
118429,C0001787,1
2165,C3553868,0
59341,C0270765,1
94235,C0023895,1
10036,C2930922,0
2731,C4551899,0
26090,C1857640,1
1280,C1851536,1
10587,C0751915,0
128338,C0017145,0
221035,C0949541,0
57135,C1507149,1
56978,C0751776,1
2077,C0750929,1
58508,C0265345,0
6899,C4539767,0
1906,C0038525,1
2200,C1861456,1
84295,C0014324,0
55343,C0398739,1
4855,C3544321,1
56006,C1868397,0
26086,C3661525,0
28514,C0282507,0
1548,C0029106,1
183,C0018800,1
80830,C0020683,0
383,C0021053,1
3690,C0040034,1
5195,C0010093,1
860,C1834969,1
1785,C0427480,0
55806,C1832378,0
9497,C3554574,0
5443,C0004930,1
2263,C0037274,1
6328,C4014414,0
3673,C0017639,1
54584,C3151187,0
1769,C0854119,0
284252,C1842836,0
8777,C4225360,0
4613,C0751483,1
3983,C0013146,1
23547,C3553709,0
92345,C0265965,1
6581,C4748806,0
3077,C0005612,1
283455,C0028756,1
5860,C4015474,0
3176,C0750958,0
71,C3808883,1
388939,C0015397,1
2266,C0014474,0
8048,C0948216,0
50964,C0206064,0
5728,C0026613,1
9445,C0948008,1
1024,C1858120,1
50506,C2750949,1
7094,C0271801,0
25959,C3542022,0
5058,C3280113,0
10989,C1838577,0
724026,C1851402,0
27286,C1845668,1
1419,C0003615,0
2334,C0221014,0
242,C0152013,1
1746,C0080274,0
673,C1266158,1
51181,C0268162,1
5584,C0278883,1
2335,C4310650,0
6275,C3275445,0
4985,C0410528,0
8633,C2936913,0
8633,C0268130,0
112398,C4693741,0
3229,C0032578,0
8625,C0265306,0
157680,C1859878,0
1141,C0751508,1
5743,C0279628,1
1200,C0268281,1
3155,C0268601,1
4211,C0270541,1
8843,C4538570,0
11128,C3809087,0
23039,C4225203,0
23284,C4310643,0
84909,C4310756,0
5970,C0011609,1
8575,C0743332,1
8575,C0393598,1
178,C3888001,0
2674,C0011616,0
976,C0221406,0
6096,C0042131,0
5327,C0149649,1
8314,C0040100,1
83394,C3711387,0
7122,C1838329,0
406989,C0241908,0
1234,C0030201,0
345930,C2931404,0
